Board Vector,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Move Predictions,-,-,-,-,-,-,Position Rating,Game Result,Game Length,Game Index
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,1,0,1,-1,-1,-1,1,1,1,-1,0.0006,0.0007,0.0006,0.0007,0.0006,0.9962,0.0006,0.974644,1,19,151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,0.0006,0.0006,0.0005,0.0005,0.9971,0.0002,0.0005,0.895938,1,19,151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,0.0005,0.0002,0.0005,0.0005,0.9976,0.0006,0.0001,1,1,19,151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,1,-1,0,0,0,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,0.0107,0.0099,0.0063,0.0069,0.9311,0.0264,0.0087,1,1,19,151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505,0.0619,0.0634,0.6018,0.1304,0.0623,0.0297,0.242572,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2666,0.1053,0.0894,0.0419,0.1028,0.2052,0.1888,-0.303451,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.062,0.0572,0.108,0.2601,0.43,0.0194,0.0633,0.428791,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0309,0.0371,0.4919,0.0289,0.0253,0.3545,0.0314,-0.149543,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0.0436,0.0293,0.097,0.471,0.1669,0.0885,0.1037,0.431592,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,1,1,0,0,0.0925,0.4126,0.0568,0.0619,0.0913,0.2067,0.0782,-0.384392,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,0,0,0.0379,0.1622,0.1008,0.1352,0.0916,0.2186,0.2537,0.601498,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,0,1,0.0001,0.0007,0.0006,0.0006,0.0008,0.9966,0.0006,-0.0264901,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,-1,1,0.0411,0.2996,0.1405,0.2451,0.1496,0.09,0.0341,0.536582,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,1,-1,1,0.1979,0.0285,0.2475,0.0328,0.4344,0.03,0.0289,-0.156952,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,-1,-1,-1,1,1,-1,1,0.0947,0.0594,0.2225,0.5232,0.0518,0.0259,0.0225,0.601032,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1,0,0,-1,-1,-1,1,1,-1,1,0.0004,0.0005,0.0004,0.9972,0.0006,0.0004,0.0005,0.113919,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1,0,0,-1,-1,-1,1,1,-1,1,0.2754,0.2373,0.2196,0.0289,0.1105,0.0477,0.0806,0.554757,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-1,0,0,-1,-1,-1,1,1,-1,1,0.0004,0.0004,0.9976,0.0005,0.0004,0.0003,0.0004,0.468003,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,-1,-1,1,1,-1,1,0.0125,0.0684,0.8835,0.007,0.01,0.0091,0.0095,0.672326,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,1,1,-1,1,-1,0,0,-1,-1,-1,1,1,-1,1,0.1714,0.0001,0.1793,0.145,0.1781,0.1683,0.1578,0.621751,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,0,0,1,1,-1,1,-1,0,0,-1,-1,-1,1,1,-1,1,0.0264,0.8895,0.0104,0.0097,0.0458,0.0099,0.0083,0.916335,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,0,0,1,1,-1,1,-1,1,0,-1,-1,-1,1,1,-1,1,0.1219,0.0004,0.1575,0.1748,0.2039,0.169,0.1725,0.594605,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,-1,0,0,1,1,-1,1,-1,1,0,-1,-1,-1,1,1,-1,1,0.9426,0.0145,0.0054,0.0094,0.0143,0.0086,0.0052,0.873881,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,1,1,-1,0,0,1,1,-1,1,-1,1,0,-1,-1,-1,1,1,-1,1,0.0003,0.9984,0.0003,0.0003,0.0001,0.0003,0.0003,1,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,-1,1,1,-1,0,0,1,1,-1,1,-1,1,0,-1,-1,-1,1,1,-1,1,0.0077,0.9767,0.0033,0.0029,0.0031,0.0028,0.0035,1,1,21,152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.0447,0.0913,0.6327,0.1012,0.0557,0.0384,0.249218,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3755,0.1243,0.0994,0.0239,0.1249,0.0942,0.1578,-0.0891611,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0.0266,0.0658,0.0618,0.7008,0.0694,0.0363,0.0393,0.263071,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0.0904,0.2651,0.2171,0.0419,0.0625,0.2029,0.1201,-0.216975,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,1,0.0411,0.083,0.0367,0.5235,0.1228,0.0704,0.1225,0.455702,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,0,1,0.0494,0.0392,0.4392,0.0513,0.0813,0.2073,0.1323,-0.410291,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,1,0.0525,0.1285,0.0991,0.2615,0.2209,0.192,0.0455,0.631434,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,1,0.0005,0.0004,0.0001,0.9975,0.0006,0.0004,0.0005,-0.0420251,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,1,0.0361,0.5488,0.1168,0.023,0.1006,0.1456,0.0291,0.600073,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,0,0,1,0.2685,0.0756,0.1926,0.086,0.0183,0.2915,0.0675,-0.406381,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,0,-1,1,0.1004,0.146,0.5257,0.0512,0.0293,0.0863,0.0611,0.704546,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.9988,0.0003,0.0002,0.0001,0.0002,0.0002,0.0002,0.564818,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.1842,0.5495,0.0753,0.0592,0.0781,0.0242,0.0295,0.681674,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.0002,0.0322,0.8823,0.0305,0.0005,0.0282,0.0261,-0.0951377,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.3142,0.3551,0.1319,0.0338,0.0553,0.059,0.0507,0.708082,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.0001,0.9985,0.0003,0.0003,0.0001,0.0004,0.0003,-0.101132,1,23,153
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.2933,0.1106,0.124,0.1338,0.0722,0.1429,0.1232,0.594886,1,23,153
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,1,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.9988,0.0001,0.0002,0.0002,0.0002,0.0002,0.0003,-0.0498598,1,23,153
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,0,1,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.2124,0.147,0.0475,0.323,0.0233,0.1651,0.0817,0.539443,1,23,153
0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,1,0,-1,0,0,0,1,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.4505,0.1255,0.0236,0.0596,0.0006,0.1409,0.1993,-0.331143,1,23,153
0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,-1,1,0,-1,0,0,0,1,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.0751,0.1136,0.1296,0.468,0.0429,0.0891,0.0817,0.731026,1,23,153
0,0,0,1,0,0,0,-1,-1,0,1,0,0,0,-1,1,0,-1,0,0,0,1,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,0,-1,1,0.305,0.2148,0.0005,0,0.0005,0.1936,0.2856,0.0230164,1,23,153
0,0,0,1,0,0,0,-1,-1,0,1,0,0,0,-1,1,0,-1,0,0,0,1,1,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,-1,1,-1,-1,1,0.0367,0.0403,0.0653,0,0.7674,0.0495,0.0408,1,1,23,153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559,0.0407,0.0356,0.7144,0.0865,0.0263,0.0406,0.254815,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2951,0.117,0.1191,0.0406,0.0872,0.1368,0.2042,-0.306947,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0306,0.0553,0.0829,0.2119,0.5042,0.05,0.0651,0.464776,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0274,0.0716,0.3544,0.0297,0.0334,0.4608,0.0227,-0.170877,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,-1,0,0.0571,0.097,0.0887,0.3897,0.2366,0.0942,0.0367,0.412676,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,-1,0,0.1092,0.2136,0.1629,0.078,0.0804,0.0491,0.3068,-0.3309,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,-1,-1,0.0335,0.2323,0.2037,0.1113,0.059,0.3047,0.0555,0.614769,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,1,-1,-1,0.0917,0.2208,0.0219,0.0893,0.205,0.0615,0.3098,-0.345449,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,1,1,-1,-1,0.0321,0.245,0.2289,0.2789,0.0911,0.0492,0.0748,0.669129,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1,-1,0,0,1,1,-1,-1,0.0004,0.0005,0.0004,0.9977,0.0005,0.0004,0.0001,0.585326,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1,-1,0,0,1,1,-1,-1,0.0776,0.1537,0.3085,0.0427,0.1046,0.128,0.1849,0.590665,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1,-1,0,1,1,1,-1,-1,0.0004,0.9981,0.0003,0.0003,0.0003,0.0003,0.0003,0.576495,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1,-1,-1,1,1,1,-1,-1,0.0112,0.0264,0.8596,0.0109,0.0348,0.0198,0.0373,0.715542,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,-1,-1,-1,1,1,1,-1,-1,0.0005,0.0005,0.0005,0.0006,0.9968,0.0005,0.0006,0.746649,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0.6876,0.0885,0.1886,0.0068,0.0106,0.0121,0.0058,0.811984,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0.0003,0.9984,0.0003,0.0003,0.0001,0.0003,0.0003,0.842808,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0.0004,0.0004,0.998,0.0004,0.0003,0.0003,0.0002,0.846273,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0.0003,0.0001,0.9983,0.0003,0.0001,0.0005,0.0004,0.872243,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,0,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0.0224,0.795,0.0103,0.0124,0.1362,0.0161,0.0076,0.922667,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0.0001,0.0001,0.0001,0.0002,0.9992,0.0001,0.0002,1,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,-1,0,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0.4552,0.4552,0.0108,0.012,0.03,0.0202,0.0166,1,1,21,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.0312,0.0812,0.6698,0.0875,0.0565,0.0178,0.270081,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2744,0.1797,0.0922,0.0943,0.0815,0.1017,0.1762,-0.303061,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0496,0.0439,0.0259,0.4168,0.3859,0.0494,0.0285,0.444626,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0.1165,0.2226,0.1091,0.0662,0.1062,0.211,0.1684,-0.395058,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,0,0,0.0732,0.2248,0.0644,0.3258,0.1274,0.1308,0.0536,0.564518,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,0,0,0.0004,0.0001,0.0004,0.9977,0.0005,0.0005,0.0004,-0.26104,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,0,0,0.0282,0.7056,0.0096,0.0139,0.1052,0.0895,0.048,0.537132,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,1,0,0.0319,0.0369,0.3384,0.0344,0.2153,0.0313,0.3118,-0.218322,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,1,-1,0.0668,0.1804,0.1397,0.0293,0.1647,0.3892,0.0299,0.493422,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1,-1,0,1,0,1,-1,0.1318,0.0559,0.2114,0.1227,0.2276,0.1083,0.1423,-0.308612,1,39,155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1,-1,0,1,-1,1,-1,0.0358,0.0368,0.0257,0.0173,0.3426,0.497,0.0448,0.718672,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1,-1,0,1,-1,1,-1,0.1548,0.0559,0.0466,0.2286,0.0763,0.1144,0.3234,-0.233828,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1,-1,-1,0,1,-1,1,-1,0.0435,0.053,0.0318,0.0263,0.1948,0.4894,0.1612,0.545443,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-1,-1,-1,0,1,-1,1,-1,0.0008,0.0006,0.0007,0.0001,0.0001,0.9971,0.0006,-0.0559823,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,-1,-1,-1,0,1,-1,1,-1,0.0363,0.0492,0.0083,0.0167,0.0899,0.0211,0.7785,0.618163,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,-1,-1,-1,0,1,-1,1,-1,0.0725,0.081,0.0549,0.0421,0.0006,0.0645,0.6844,0.232145,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,1,0,1,1,0,0,0,1,0,1,-1,-1,-1,0,1,-1,1,-1,0.0615,0.2295,0.0321,0.0271,0.5734,0.0358,0.0406,0.671503,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,1,0,1,1,0,0,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.0001,0.0005,0.0003,0.0005,0.9974,0.0006,0.0006,0.267114,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,1,-1,1,1,0,0,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.0006,0.0001,0.0006,0.0005,0.9971,0.0005,0.0006,0.589349,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,0,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.2046,0.0429,0.0001,0.1902,0.1544,0.1707,0.2371,-0.399494,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,0,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.1229,0.246,0.1398,0.0822,0.0864,0.106,0.2167,0.726016,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.1245,0.1971,0.0004,0.1005,0.1532,0.2852,0.1391,-0.546283,1,39,155
0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.079,0.1857,0.1675,0.0994,0.1093,0.2667,0.0924,0.767154,1,39,155
0,0,0,0,0,1,0,0,0,0,1,0,-1,-1,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.0904,0.2066,0.0003,0.1506,0.2667,0,0.2854,-0.531324,1,39,155
0,0,0,0,0,1,-1,0,0,0,1,0,-1,-1,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.117,0.1711,0.2611,0.2667,0.1841,0,0,0.792276,1,39,155
0,0,0,1,0,1,-1,0,0,0,1,0,-1,-1,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.1897,0.3526,0.0003,0,0.4574,0,0,0.388238,1,39,155
0,0,0,1,0,1,-1,0,0,0,1,-1,-1,-1,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.0908,0.2548,0.1293,0,0.5251,0,0,0.872291,1,39,155
0,0,0,1,1,1,-1,0,0,0,1,-1,-1,-1,0,0,0,-1,1,-1,-1,0,0,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.1932,0.8065,0.0003,0,0,0,0,0.755586,1,39,155
0,0,0,1,1,1,-1,0,0,0,1,-1,-1,-1,0,0,0,-1,1,-1,-1,0,-1,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.0138,0.9125,0.0737,0,0,0,0,0.943934,1,39,155
0,0,0,1,1,1,-1,0,0,0,1,-1,-1,-1,0,1,0,-1,1,-1,-1,0,-1,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.1855,0.8142,0.0003,0,0,0,0,0.779931,1,39,155
0,0,0,1,1,1,-1,0,-1,0,1,-1,-1,-1,0,1,0,-1,1,-1,-1,0,-1,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.16,0.5424,0.2976,0,0,0,0,0.985841,1,39,155
0,1,0,1,1,1,-1,0,-1,0,1,-1,-1,-1,0,1,0,-1,1,-1,-1,0,-1,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.9999,0,0.0001,0,0,0,0,0.792399,1,39,155
0,1,0,1,1,1,-1,0,-1,0,1,-1,-1,-1,0,1,0,-1,1,-1,-1,0,-1,0,1,-1,1,1,-1,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.5996,0,0.4004,0,0,0,0,1,1,39,155
0,1,0,1,1,1,-1,0,-1,0,1,-1,-1,-1,0,1,0,-1,1,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,-1,-1,-1,0,1,-1,1,-1,0.9998,0,0.0002,0,0,0,0,0.7982,1,39,155
