Board Vector,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Move Predictions,-,-,-,-,-,-,Position Rating,Game Result,Game Length,Game Index
1,0,-1,0,-1,0,1,-1,0,-1,0,1,0,1,-1,0,1,0,1,0,-1,1,1,-1,0,1,0,-1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,0,0.99992,0,6e-05,0,2e-05,0,0.983523,1,37,3
1,0,-1,0,-1,0,1,-1,0,-1,0,1,0,1,-1,-1,1,0,1,0,-1,1,1,-1,0,1,0,-1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,0,0.38254,0,0.38696,0,0.2305,0,0.994532,1,37,3
1,0,-1,0,-1,0,1,-1,0,-1,0,1,0,1,-1,-1,1,0,1,0,-1,1,1,-1,0,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,0,4e-05,0,2e-05,0,0.99994,0,0.985175,1,37,3
1,0,-1,0,-1,0,1,-1,0,-1,0,1,0,1,-1,-1,1,0,1,-1,-1,1,1,-1,0,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,0,0.31884,0,0.29984,0,0.38132,0,0.996454,1,37,3
1,0,-1,0,-1,0,1,-1,0,-1,0,1,0,1,-1,-1,1,0,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,0,0.99994,0,2e-05,0,4e-05,0,1,1,37,3
1,0,-1,0,-1,0,1,-1,-1,-1,0,1,0,1,-1,-1,1,0,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,0,0.29504,0,0.35248,0,0.35248,0,1,1,37,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874,0.03684,0.07698,0.78188,0.07084,0.01504,0.00968,0.199739,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23006,0.2122,0.13468,0.05424,0.05998,0.12258,0.18626,-0.199357,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0.01278,0.11488,0.03698,0.6089,0.06944,0.10602,0.051,0.302789,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,0,0,0,0.12222,0.01492,0.44634,0.027,0.1132,0.16056,0.11576,-0.372487,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,0,0,-1,0.05176,0.2985,0.10708,0.15758,0.14782,0.16596,0.0713,0.44469,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,1,0,0,-1,0.2308,0.04674,0.24904,0.03888,0.19602,0.15616,0.08236,-0.312737,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,1,-1,0,-1,0.15672,0.45924,0.03156,0.11344,0.11022,0.02338,0.10544,0.376187,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1,0,1,-1,0,-1,0.43054,0.07704,0.00546,0.04794,0.10116,0.22552,0.11234,-0.255409,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,1,-1,0,1,-1,0,-1,0.05112,0.23126,0.0496,0.12324,0.4404,0.03488,0.0695,0.442425,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,1,0,0,0,1,-1,0,1,-1,0,-1,0.07728,0.16662,0.04346,0.10202,0.07806,0.32844,0.20412,-0.254256,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,1,-1,0,0,1,-1,0,1,-1,0,-1,0.00496,0.00924,0.0042,0.95304,0.02252,0.00338,0.00266,0.656791,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,0,1,-1,0,0,1,-1,0,1,-1,0,-1,8e-05,8e-05,0.00012,0.99948,8e-05,8e-05,8e-05,0.0379357,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,-1,1,0,1,-1,0,0,1,-1,0,1,-1,0,-1,0.00646,0.03404,0.00218,0.00218,0.95124,0.00226,0.00164,0.657563,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,0,1,-1,0,-1,0.03288,0.09846,0.05632,0.20076,0.16532,0.24922,0.19704,-0.422229,1,31,4
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,0,1,-1,0,-1,0.07088,0.08164,0.05518,0.03264,0.47894,0.03232,0.2484,0.698568,1,31,4
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,0,1,-1,0,-1,0.03106,0.09654,0.1104,0.14514,0.17602,0.26906,0.17178,-0.404772,1,31,4
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,-1,1,-1,0,-1,0.09732,0.29072,0.05238,0.05146,0.35802,0.05934,0.09076,0.788839,1,31,4
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,-1,1,-1,0,-1,6e-05,0.99964,6e-05,8e-05,6e-05,6e-05,4e-05,0.263895,1,31,4
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,-1,1,-1,0,-1,0.06078,0.01992,0.05912,0.0214,0.78474,0.02374,0.0303,0.788857,1,31,4
0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,-1,1,-1,0,-1,0.00012,2e-05,6e-05,8e-05,0.99958,2e-05,0.00012,0.683403,1,31,4
0,0,0,0,-1,0,0,0,-1,0,-1,1,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,-1,1,-1,0,-1,0.04236,0.04672,0.04246,0.80692,0,0.02414,0.0374,0.809533,1,31,4
0,0,0,1,-1,0,0,0,-1,0,-1,1,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,0,1,-1,-1,1,-1,0,-1,0.15766,0.17722,8e-05,0,0,0.49892,0.16612,0.730666,1,31,4
0,0,0,1,-1,0,0,0,-1,0,-1,1,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,0,-1,1,0,1,-1,0,-1,1,-1,-1,1,-1,0,-1,0.00694,0.02922,0.04028,0,0,0.0089,0.91466,0.896495,1,31,4
0,0,0,1,-1,0,0,0,-1,0,-1,1,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,1,-1,1,0,1,-1,0,-1,1,-1,-1,1,-1,0,-1,0.435,0.21098,8e-05,0,0,0.13376,0.22018,0.814455,1,31,4
0,-1,0,1,-1,0,0,0,-1,0,-1,1,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,1,-1,1,0,1,-1,0,-1,1,-1,-1,1,-1,0,-1,0.16634,0,0.1637,0,0,0.55854,0.11142,0.95065,1,31,4
0,-1,0,1,-1,0,0,0,-1,0,-1,1,0,0,0,1,0,-1,1,0,0,0,1,0,1,1,0,1,-1,1,0,1,-1,0,-1,1,-1,-1,1,-1,1,-1,0.27872,0,8e-05,0,0,6e-05,0.72114,0.948936,1,31,4
0,-1,0,1,-1,0,0,0,-1,0,-1,1,0,0,0,1,0,-1,1,0,0,-1,1,0,1,1,0,1,-1,1,0,1,-1,0,-1,1,-1,-1,1,-1,1,-1,0.19268,0,0.40052,0,0,0.27,0.1368,0.979597,1,31,4
0,-1,0,1,-1,0,0,0,-1,0,-1,1,0,0,1,1,0,-1,1,0,0,-1,1,0,1,1,0,1,-1,1,0,1,-1,0,-1,1,-1,-1,1,-1,1,-1,6e-05,0,0.99986,0,0,2e-05,6e-05,1,1,31,4
0,-1,0,1,-1,0,0,0,-1,0,-1,1,0,0,1,1,0,-1,1,0,0,-1,1,0,1,1,0,1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,1,-1,0.0748,0,0.66752,0,0,0.21494,0.04274,1,1,31,4
0,-1,0,1,-1,0,0,0,-1,0,-1,1,0,0,1,1,0,-1,1,0,0,-1,1,0,1,1,0,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,0.99994,0,2e-05,0,0,2e-05,2e-05,1,1,31,4
0,-1,0,1,-1,0,0,-1,-1,0,-1,1,0,0,1,1,0,-1,1,0,0,-1,1,0,1,1,0,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,0.2372,0,0.27914,0,0,0.27914,0.20452,1,1,31,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.05632,0.04298,0.79636,0.04616,0.03018,0.02,0.203395,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19776,0.1826,0.14538,0.05142,0.11402,0.16166,0.14716,-0.187035,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0.038,0.11292,0.03444,0.55916,0.07576,0.1251,0.05462,0.309779,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0.16254,0.05378,0.2901,0.03086,0.03186,0.04156,0.3893,-0.16936,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,-1,0.05732,0.06574,0.10546,0.60732,0.05944,0.06012,0.0446,0.282553,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,-1,0.34206,0.07982,0.1582,0.02956,0.14488,0.10958,0.1359,-0.0964041,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,-1,0.02412,0.02354,0.04038,0.85668,0.00552,0.03138,0.01838,0.373082,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1,-1,0.25216,0.15282,0.02726,0.04264,0.25722,0.05218,0.21572,-0.199145,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,1,-1,1,-1,0.02236,0.04274,0.19882,0.05708,0.6323,0.04006,0.00664,0.617644,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,-1,1,-1,1,-1,0.04616,0.04934,0.55072,0.05408,0.05278,0.19086,0.05606,0.582684,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,-1,-1,1,-1,1,-1,0.00232,0.00372,0.00872,0.96458,0.00322,0.01128,0.00616,0.860947,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,1,0,0,1,-1,-1,1,-1,1,-1,0.0001,8e-05,0.0001,0.99952,0.0001,2e-05,8e-05,0.958708,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,1,0,0,1,-1,-1,1,-1,1,-1,0.00534,0.00464,0.05896,0.00242,0.03392,0.83982,0.0549,0.889991,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,1,1,0,1,-1,-1,1,-1,1,-1,0.00014,2e-05,2e-05,0.00014,0.00016,0.00014,0.99938,0.979131,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,0.00298,0.00214,0.01016,0.00246,0.00196,0.97536,0.00494,0.926722,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,4e-05,0.00012,8e-05,2e-05,0.00012,0.9995,0.00012,0.948566,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,1,0,0,0,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,0.00364,0.00222,0.01388,0.00316,0.9663,0.0026,0.0082,0.961991,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,1,1,0,0,0,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,6e-05,0.99966,6e-05,6e-05,2e-05,8e-05,6e-05,1,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,1,1,0,0,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,0.0107,0.00976,0.46104,0.01144,0.0399,0.00614,0.46102,1,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,1,1,1,0,0,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,4e-05,6e-05,2e-05,2e-05,2e-05,0.99978,6e-05,1,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,-1,0,0,0,0,1,1,1,0,0,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,0.04704,0.02938,0.26314,0.0428,0.26312,0.0914,0.26312,1,1,21,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01518,0.02874,0.06988,0.77184,0.05004,0.04682,0.0175,0.197398,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20326,0.16168,0.12828,0.04286,0.10952,0.13084,0.22356,-0.202845,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0.01414,0.11926,0.02254,0.58432,0.09342,0.07502,0.0913,0.3,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0.0086,0.00988,0.33688,0.00812,0.18198,0.0073,0.44724,-0.102871,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,-1,0.02062,0.0405,0.03788,0.75822,0.03226,0.0846,0.02592,0.433246,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1,0,1,-1,0.20218,0.062,0.20902,0.05204,0.2688,0.03988,0.16608,-0.232812,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,1,-1,0.09894,0.1849,0.06432,0.06384,0.09068,0.47114,0.02618,0.617651,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,1,-1,8e-05,0.0001,0.0001,0.99946,0.0001,8e-05,8e-05,0.589002,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,1,-1,0.01378,0.07194,0.03774,0.00528,0.0421,0.8135,0.01566,0.575444,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1,-1,0,1,0,1,-1,0.03544,0.04378,0.4516,0.0679,0.18972,0.03652,0.17504,0.143127,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,-1,-1,0,1,0,1,-1,0.00434,0.00868,0.95772,0.00096,0.0126,0.00838,0.00732,0.920457,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,-1,-1,1,1,0,1,-1,0.00012,0.0001,2e-05,0.00014,0.99938,0.00012,0.00012,0.90392,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,-1,-1,1,1,-1,1,-1,0.00196,0.00476,0.00362,0.00152,0.98332,0.00258,0.00224,0.952048,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,1,1,0,-1,-1,1,1,-1,1,-1,2e-05,4e-05,0.99972,6e-05,2e-05,8e-05,6e-05,1,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,-1,1,1,1,0,-1,-1,1,1,-1,1,-1,0.00224,0.00436,0.00936,0.00308,0.00622,0.00464,0.9701,1,1,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0.02208,0.02208,0.84678,0.0595,0.01418,0.01948,0.219604,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.13668,0.10254,0.10232,0.02744,0.07268,0.22396,0.33438,-0.0968479,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0.02698,0.03574,0.48598,0.28762,0.12,0.01532,0.02836,0.15934,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0.2767,0.39252,0.02562,0.02116,0.027,0.0715,0.1855,-0.117589,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,0,0.00872,0.10486,0.14792,0.48552,0.1721,0.04222,0.03866,0.384759,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,1,0,0,0.22736,0.08126,0.09284,0.075,0.09218,0.16522,0.26614,-0.223116,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,1,1,0,-1,0.0082,0.12282,0.34294,0.06798,0.40876,0.01194,0.03736,0.459888,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,1,0,-1,0.00724,0.18316,0.03652,0.29668,0.3437,0.0089,0.1238,-0.0321792,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,1,0,-1,0.01468,0.08554,0.41374,0.01344,0.44796,0.01344,0.0112,0.556523,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,-1,-1,1,1,0,-1,6e-05,0.99966,8e-05,6e-05,2e-05,6e-05,6e-05,0.31906,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,1,0,-1,0.00352,0.05324,0.74674,0.14644,0.04212,0.00328,0.00466,0.594611,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,1,0,-1,0.0835,0.53034,0.1521,0.01652,0.01646,0.00012,0.20096,0.0218652,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,1,0,-1,0.018,0.00416,0.02156,0.5702,0.36262,0.01662,0.00684,0.632978,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,1,0,-1,0.00012,0.0001,0.0001,0.0001,0.99944,2e-05,0.00012,0.00888898,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,1,0,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,1,0,-1,0.0054,0.00326,0.04048,0.93618,0.00462,0.00712,0.00294,0.62726,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,1,0,-1,0.3127,0.22312,0.23664,0.03934,0.11772,0.00012,0.07036,-0.334621,1,37,7
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,1,0,-1,0.02434,0.03208,0.01782,0.79826,0.03198,0.03044,0.06508,0.800907,1,37,7
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,1,0,0,0,-1,1,1,1,0,0,0,-1,-1,1,1,1,-1,2e-05,0.0001,0.00012,0.00016,0.00012,0.99934,0.00014,0.253647,1,37,7
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,1,0,0,0,-1,1,1,1,-1,0,0,-1,-1,1,1,1,-1,0.00842,0.00698,0.00602,0.82816,0.00806,0.12068,0.02168,0.627917,1,37,7
0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,1,0,0,0,-1,1,1,1,-1,0,0,-1,-1,1,1,1,-1,0.0951,0.18662,0.1292,0.06746,0.12672,0.19302,0.20188,-0.306162,1,37,7
0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,1,0,0,0,-1,1,1,1,-1,0,0,-1,-1,1,1,1,-1,0.02194,0,0.00738,0.05236,0.05414,0.8354,0.02878,0.731942,1,37,7
0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,1,1,0,0,-1,1,1,1,-1,0,0,-1,-1,1,1,1,-1,0.2199,0,0.25128,0.06052,0.1053,0.24104,0.12196,-0.129067,1,37,7
0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1,0,1,-1,0,0,0,1,0,-1,1,1,0,0,-1,1,1,1,-1,0,0,-1,-1,1,1,1,-1,0.01112,0,0.01132,0.06348,0.02422,0.8754,0.01446,0.815778,1,37,7
0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1,0,1,-1,1,0,0,1,0,-1,1,1,0,0,-1,1,1,1,-1,0,0,-1,-1,1,1,1,-1,0.25608,0,0.08264,0.11582,0.10806,0.41254,0.02486,0.492636,1,37,7
0,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1,0,1,-1,1,0,0,1,0,-1,1,1,0,0,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0.2529,0,0.02542,0.13018,0.14806,0.23952,0.20392,0.861463,1,37,7
0,-1,0,1,0,0,0,0,-1,0,1,-1,0,0,0,-1,0,1,-1,1,0,0,1,0,-1,1,1,0,0,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0.1419,0,0.33678,0,0.14756,0.21688,0.15688,0.791567,1,37,7
0,-1,0,1,0,0,0,0,-1,0,1,-1,-1,0,0,-1,0,1,-1,1,0,0,1,0,-1,1,1,0,0,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0.09628,0,0.02422,0,0.75518,0.03944,0.08488,0.936534,1,37,7
0,-1,0,1,1,0,0,0,-1,0,1,-1,-1,0,0,-1,0,1,-1,1,0,0,1,0,-1,1,1,0,0,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0.26468,0,6e-05,0,0,0.359,0.37626,0.950258,1,37,7
0,-1,0,1,1,-1,0,0,-1,0,1,-1,-1,0,0,-1,0,1,-1,1,0,0,1,0,-1,1,1,0,0,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,0.43174,0,0.01386,0,0,0,0.5544,0.97311,1,37,7
0,-1,0,1,1,-1,0,0,-1,0,1,-1,-1,0,0,-1,0,1,-1,1,0,0,1,0,-1,1,1,0,1,-1,1,1,1,-1,0,-1,-1,-1,1,1,1,-1,4e-05,0,4e-05,0,0,0,0.99992,0.97763,1,37,7
